ID,type,descr,city,suburb,year,geo
2535,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.210889 -33.876418)
2536,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.207915 -33.889945)
2537,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20617 -33.87639)
2538,Robbery,Robbery without a weapon,Sydney,DARLINGHURST,2013,POINT (151.219035 -33.874858)
2539,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.1976 -33.88389)
2540,Robbery,Robbery without a weapon,Sydney,WOOLLOOMOOLOO,2013,POINT (151.219109 -33.874725)
2541,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.205096 -33.880553)
2542,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.202833 -33.883725)
2543,Robbery,Robbery without a weapon,Sydney,CHIPPENDALE,2013,POINT (151.199895 -33.88735)
2544,Robbery,Robbery without a weapon,Sydney,WATERLOO,2013,POINT (151.20233 -33.8984)
2545,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.19846 -33.87948)
2546,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.203593 -33.879457)
2547,Robbery,Robbery without a weapon,Sydney,DARLINGTON,2013,POINT (151.19049 -33.89012)
2548,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21568 -33.8829)
2549,Robbery,Robbery with a weapon not a firearm,Sydney,SYDNEY,2013,POINT (151.210889 -33.876418)
2550,Robbery,Robbery with a weapon not a firearm,Sydney,HAYMARKET,2013,POINT (151.207694 -33.88149)
2551,Robbery,Robbery without a weapon,Sydney,POTTS POINT,2013,POINT (151.222605 -33.873955)
2552,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21036 -33.88427)
2554,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.19764 -33.88009)
2555,Robbery,Robbery without a weapon,Sydney,DARLINGHURST,2013,POINT (151.215372 -33.874195)
2556,Robbery,Robbery with a weapon not a firearm,Sydney,GLEBE,2013,POINT (151.19099 -33.88074)
2557,Robbery,Robbery without a weapon,Sydney,ALEXANDRIA,2013,POINT (151.19877 -33.896785)
2558,Robbery,Robbery without a weapon,Sydney,NEWTOWN,2013,POINT (151.18242 -33.89512)
2559,Robbery,Robbery with a weapon not a firearm,Sydney,DARLINGHURST,2013,POINT (151.216514 -33.87755)
2560,Robbery,Robbery with a weapon not a firearm,Sydney,RUSHCUTTERS BAY,2013,POINT (151.227615 -33.873415)
2561,Robbery,Robbery without a weapon,Sydney,POTTS POINT,2013,POINT (151.224529 -33.871567)
2562,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.209886 -33.887108)
2563,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.215845 -33.895355)
2564,Robbery,Robbery without a weapon,Sydney,DARLINGTON,2013,POINT (151.19604 -33.88879)
2565,Robbery,Robbery with a weapon not a firearm,Sydney,SYDNEY,2013,POINT (151.20161 -33.875665)
2566,Robbery,Robbery without a weapon,Sydney,WOOLLOOMOOLOO,2013,POINT (151.221945 -33.869895)
2567,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.20391 -33.89278)
2568,Robbery,Robbery with a weapon not a firearm,Sydney,ULTIMO,2013,POINT (151.202833 -33.883725)
2569,Robbery,Robbery with a weapon not a firearm,Sydney,HAYMARKET,2013,POINT (151.210407 -33.878652)
2570,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.20515 -33.887907)
2571,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.211768 -33.871084)
2572,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.194825 -33.881805)
2573,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.210889 -33.876418)
2574,Robbery,Robbery without a weapon,Sydney,ALEXANDRIA,2013,POINT (151.20022 -33.89949)
2575,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20918 -33.87326)
2576,Robbery,Robbery with a weapon not a firearm,Sydney,ERSKINEVILLE,2013,POINT (151.18038 -33.90451)
2577,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20999 -33.86968)
2578,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.20058 -33.880745)
2579,Robbery,Robbery without a weapon,Sydney,GLEBE,2013,POINT (151.192376 -33.884012)
2580,Robbery,Robbery without a weapon,Sydney,WATERLOO,2013,POINT (151.207709 -33.896475)
2581,Robbery,Robbery without a weapon,Sydney,WOOLLOOMOOLOO,2013,POINT (151.218653 -33.871992)
2582,Robbery,Robbery with a weapon not a firearm,Sydney,ZETLAND,2013,POINT (151.20646 -33.9058)
2583,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21098 -33.87973)
2584,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.19884 -33.87778)
2585,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.2063 -33.87084)
2586,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.20958 -33.88708)
2587,Robbery,Robbery with a weapon not a firearm,Sydney,DARLINGTON,2013,POINT (151.194648 -33.890741)
2588,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21444 -33.89177)
2589,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.213917 -33.893697)
2590,Robbery,Robbery without a weapon,Sydney,WATERLOO,2013,POINT (151.203765 -33.89897)
2591,Robbery,Robbery without a weapon,Sydney,WATERLOO,2013,POINT (151.20437 -33.9007)
2592,Robbery,Robbery with a weapon not a firearm,Sydney,SYDNEY,2013,POINT (151.210889 -33.876418)
2593,Robbery,Robbery with a weapon not a firearm,Sydney,HAYMARKET,2013,POINT (151.206627 -33.880727)
2594,Robbery,Robbery without a weapon,Sydney,FOREST LODGE,2013,POINT (151.1792 -33.88233)
2595,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.203608 -33.877493)
2596,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.209455 -33.877758)
2598,Robbery,Robbery with a weapon not a firearm,Sydney,SURRY HILLS,2013,POINT (151.211935 -33.88309)
2599,Robbery,Robbery without a weapon,Sydney,WATERLOO,2013,POINT (151.2037 -33.896865)
2600,Robbery,Robbery with a weapon not a firearm,Sydney,DARLINGHURST,2013,POINT (151.219043 -33.875399)
2601,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.20647 -33.87856)
2602,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.2083 -33.88342)
2603,Robbery,Robbery without a weapon,Sydney,GLEBE,2013,POINT (151.182095 -33.87402)
2604,Robbery,Robbery with a weapon not a firearm,Sydney,WOOLLOOMOOLOO,2013,POINT (151.221945 -33.869895)
2605,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.19884 -33.87778)
2606,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.21027 -33.89317)
2607,Robbery,Robbery without a weapon,Sydney,ALEXANDRIA,2013,POINT (151.19185 -33.90652)
2608,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.209085 -33.89063)
2609,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.210165 -33.88078)
2610,Robbery,Robbery with a weapon not a firearm,Sydney,GLEBE,2013,POINT (151.191605 -33.87891)
2611,Robbery,Robbery without a weapon,Sydney,DARLINGTON,2013,POINT (151.196249 -33.891093)
2612,Robbery,Robbery with a weapon not a firearm,Sydney,GLEBE,2013,POINT (151.18575 -33.87824)
2613,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.198405 -33.881425)
2614,Robbery,Robbery without a weapon,Sydney,ERSKINEVILLE,2013,POINT (151.188995 -33.89827)
2615,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20999 -33.86791)
2616,Robbery,Robbery with a weapon not a firearm,Sydney,SYDNEY,2013,POINT (151.20262 -33.866885)
2617,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.198222 -33.884261)
2618,Robbery,Robbery with a weapon not a firearm,Sydney,ELIZABETH BAY,2013,POINT (151.22832 -33.8717)
2619,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.199954 -33.893631)
2620,Robbery,Robbery with a weapon not a firearm,Sydney,POTTS POINT,2013,POINT (151.223597 -33.874108)
2622,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.199185 -33.870322)
2623,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.213079 -33.884881)
2624,Robbery,Robbery without a weapon,Sydney,CHIPPENDALE,2013,POINT (151.193368 -33.887823)
2625,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21351 -33.88891)
2626,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.208564 -33.882766)
2627,Robbery,Robbery with a weapon not a firearm,Sydney,HAYMARKET,2013,POINT (151.20842 -33.882855)
2628,Robbery,Robbery with a weapon not a firearm,Sydney,DARLINGHURST,2013,POINT (151.220874 -33.879181)
2632,Robbery,Robbery with a weapon not a firearm,Sydney,WOOLLOOMOOLOO,2013,POINT (151.214446 -33.874013)
2633,Robbery,Robbery with a weapon not a firearm,Sydney,SURRY HILLS,2013,POINT (151.21296 -33.88394)
2634,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.207388 -33.881431)
2635,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21085 -33.88131)
2636,Robbery,Robbery with a weapon not a firearm,Sydney,PYRMONT,2013,POINT (151.19133 -33.86813)
2638,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20999 -33.86972)
2640,Robbery,Robbery without a weapon,Sydney,WOOLLOOMOOLOO,2013,POINT (151.219025 -33.870255)
2641,Robbery,Robbery without a weapon,Sydney,NEWTOWN,2013,POINT (151.17958 -33.892)
2643,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.199625 -33.876634)
2644,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.20621 -33.893617)
2645,Robbery,Robbery with a weapon not a firearm,Sydney,HAYMARKET,2013,POINT (151.207045 -33.880085)
2646,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.211768 -33.871084)
2647,Robbery,Robbery without a weapon,Sydney,CAMPERDOWN,2013,POINT (151.194775 -33.884502)
2648,Robbery,Robbery without a weapon,Sydney,WOOLLOOMOOLOO,2013,POINT (151.22081 -33.87302)
2649,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.19505 -33.88393)
2650,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.215426 -33.886501)
2651,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.198405 -33.881425)
2652,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20999 -33.86972)
2653,Robbery,Robbery with a weapon not a firearm,Sydney,SYDNEY,2013,POINT (151.210323 -33.86286)
2654,Robbery,Robbery with a weapon not a firearm,Sydney,THE ROCKS,2013,POINT (151.207216 -33.858963)
2655,Robbery,Robbery with a weapon not a firearm,Sydney,EVELEIGH,2013,POINT (151.19585 -33.895395)
2656,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.207388 -33.881431)
2657,Robbery,Robbery with a weapon not a firearm,Sydney,DARLINGHURST,2013,POINT (151.21814 -33.88113)
2658,Robbery,Robbery without a weapon,Sydney,ELIZABETH BAY,2013,POINT (151.22757 -33.87338)
2659,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.206955 -33.89001)
2660,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21568 -33.8829)
2661,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21487 -33.88085)
2662,Robbery,Robbery without a weapon,Sydney,GLEBE,2013,POINT (151.19143 -33.88054)
2663,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.208014 -33.875825)
2664,Robbery,Robbery without a weapon,Sydney,CAMPERDOWN,2013,POINT (151.19295 -33.88454)
2665,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.216839 -33.881444)
2666,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.19846 -33.87948)
2667,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.203348 -33.869381)
2668,Robbery,Robbery with a weapon not a firearm,Sydney,POTTS POINT,2013,POINT (151.222569 -33.872098)
2669,Robbery,Robbery without a weapon,Sydney,POTTS POINT,2013,POINT (151.223821 -33.873454)
2671,Robbery,Robbery with a weapon not a firearm,Sydney,POTTS POINT,2013,POINT (151.222295 -33.874895)
2672,Robbery,Robbery with a weapon not a firearm,Sydney,SYDNEY,2013,POINT (151.199083 -33.870318)
2673,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.205572 -33.884797)
2674,Robbery,Robbery without a weapon,Sydney,WOOLLOOMOOLOO,2013,POINT (151.216311 -33.874241)
2675,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.207694 -33.88149)
2676,Robbery,Robbery with a weapon not a firearm,Sydney,ULTIMO,2013,POINT (151.19539 -33.87735)
2677,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.211369 -33.892985)
2678,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.207556 -33.863915)
2679,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.20515 -33.887907)
2680,Robbery,Robbery with a weapon not a firearm,Sydney,NEWTOWN,2013,POINT (151.1783 -33.89828)
2681,Robbery,Robbery without a weapon,Sydney,GLEBE,2013,POINT (151.192295 -33.883225)
2682,Robbery,Robbery with a firearm,Sydney,HAYMARKET,2013,POINT (151.207045 -33.880085)
2683,Robbery,Robbery without a weapon,Sydney,DARLINGHURST,2013,POINT (151.22007 -33.87562)
2684,Robbery,Robbery without a weapon,Sydney,WATERLOO,2013,POINT (151.208775 -33.900655)
2685,Robbery,Robbery with a weapon not a firearm,Sydney,WATERLOO,2013,POINT (151.20451 -33.900665)
2686,Robbery,Robbery without a weapon,Sydney,WATERLOO,2013,POINT (151.204 -33.89833)
2687,Robbery,Robbery with a weapon not a firearm,Sydney,WATERLOO,2013,POINT (151.20451 -33.900665)
2688,Robbery,Robbery without a weapon,Sydney,POTTS POINT,2013,POINT (151.22453 -33.87209)
2689,Robbery,Robbery without a weapon,Sydney,ULTIMO,2013,POINT (151.19856 -33.87973)
2690,Robbery,Robbery without a weapon,Sydney,REDFERN,2013,POINT (151.20621 -33.893617)
2691,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20262 -33.866885)
2692,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20883 -33.86366)
2693,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.204112 -33.866876)
2694,Robbery,Robbery with a weapon not a firearm,Sydney,HAYMARKET,2013,POINT (151.207388 -33.881431)
2695,Robbery,Robbery without a weapon,Sydney,CHIPPENDALE,2013,POINT (151.19635 -33.88725)
2697,Robbery,Robbery with a weapon not a firearm,Sydney,DARLINGHURST,2013,POINT (151.21459 -33.87776)
2698,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.210608 -33.888902)
2699,Robbery,Robbery with a weapon not a firearm,Sydney,GLEBE,2013,POINT (151.193844 -33.879506)
2700,Robbery,Robbery without a weapon,Sydney,PYRMONT,2013,POINT (151.19627 -33.873365)
2701,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.2083 -33.88342)
2702,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.21568 -33.8829)
2703,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2013,POINT (151.20348 -33.87935)
2704,Robbery,Robbery without a weapon,Sydney,SYDNEY,2013,POINT (151.20398 -33.86386)
2705,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2013,POINT (151.20958 -33.88708)
2707,Robbery,Robbery without a weapon,Sydney,POTTS POINT,2014,POINT (151.222295 -33.874895)
2708,Robbery,Robbery with a weapon not a firearm,Sydney,SURRY HILLS,2014,POINT (151.21568 -33.8829)
2709,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.211768 -33.871084)
2710,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.203559 -33.874063)
2711,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.20701 -33.87296)
2712,Robbery,Robbery without a weapon,Sydney,NEWTOWN,2014,POINT (151.1798 -33.89984)
2713,Robbery,Robbery without a weapon,Sydney,THE ROCKS,2014,POINT (151.20849 -33.86097)
2715,Robbery,Robbery without a weapon,Sydney,REDFERN,2014,POINT (151.207695 -33.896275)
2716,Robbery,Robbery without a weapon,Sydney,POTTS POINT,2014,POINT (151.223875 -33.873265)
2717,Robbery,Robbery without a weapon,Sydney,POTTS POINT,2014,POINT (151.2256 -33.86742)
2718,Robbery,Robbery without a weapon,Sydney,PYRMONT,2014,POINT (151.19471 -33.869575)
2719,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2014,POINT (151.205572 -33.884797)
2720,Robbery,Robbery without a weapon,Sydney,PYRMONT,2014,POINT (151.19597 -33.8712)
2721,Robbery,Robbery with a firearm,Sydney,CHIPPENDALE,2014,POINT (151.19635 -33.88499)
2722,Robbery,Robbery without a weapon,Sydney,ULTIMO,2014,POINT (151.19722 -33.88026)
2723,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2014,POINT (151.216391 -33.881897)
2724,Robbery,Robbery with a weapon not a firearm,Sydney,SURRY HILLS,2014,POINT (151.20515 -33.887907)
2725,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.21352 -33.868104)
2726,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.21182 -33.87364)
2727,Robbery,Robbery without a weapon,Sydney,ALEXANDRIA,2014,POINT (151.181229 -33.909302)
2729,Robbery,Robbery without a weapon,Sydney,CHIPPENDALE,2014,POINT (151.19618 -33.885)
2730,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.206112 -33.874391)
2731,Robbery,Robbery without a weapon,Sydney,PYRMONT,2014,POINT (151.189113 -33.867204)
2732,Robbery,Robbery without a weapon,Sydney,ALEXANDRIA,2014,POINT (151.184434 -33.909833)
2733,Robbery,Robbery without a weapon,Sydney,WATERLOO,2014,POINT (151.20195 -33.89678)
2735,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2014,POINT (151.203268 -33.879822)
2736,Robbery,Robbery without a weapon,Sydney,HAYMARKET,2014,POINT (151.204152 -33.883117)
2737,Robbery,Robbery without a weapon,Sydney,REDFERN,2014,POINT (151.209595 -33.89651)
2738,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2014,POINT (151.21568 -33.8829)
2739,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2014,POINT (151.212651 -33.885764)
2740,Robbery,Robbery without a weapon,Sydney,WOOLLOOMOOLOO,2014,POINT (151.21842 -33.87298)
2741,Robbery,Robbery with a weapon not a firearm,Sydney,POTTS POINT,2014,POINT (151.223916 -33.871731)
2743,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.210889 -33.876418)
2744,Robbery,Robbery without a weapon,Sydney,DARLINGTON,2014,POINT (151.18984 -33.891433)
2745,Robbery,Robbery without a weapon,Sydney,DARLINGHURST,2014,POINT (151.21742 -33.87768)
2746,Robbery,Robbery with a weapon not a firearm,Sydney,ALEXANDRIA,2014,POINT (151.19784 -33.89886)
2747,Robbery,Robbery with a firearm,Sydney,ERSKINEVILLE,2014,POINT (151.191205 -33.90305)
2748,Robbery,Robbery without a weapon,Sydney,SYDNEY,2014,POINT (151.206357 -33.87407)
2749,Robbery,Robbery with a weapon not a firearm,Sydney,ALEXANDRIA,2014,POINT (151.19185 -33.90652)
2750,Robbery,Robbery with a weapon not a firearm,Sydney,REDFERN,2014,POINT (151.20157 -33.88901)
2751,Robbery,Robbery with a weapon not a firearm,Sydney,NEWTOWN,2014,POINT (151.180077 -33.8929)
2752,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2014,POINT (151.210996 -33.887631)
2753,Robbery,Robbery without a weapon,Sydney,SURRY HILLS,2014,POINT (151.21072 -33.880285)
2754,Robbery,Robbery without a weapon,Sydney,WATERLOO,2014,POINT (151.20636 -33.89845)
2755,Robbery,Robbery without a weapon,Sydney,ULTIMO,2014,POINT (151.19694 -33.874915)
